pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,2023-09-26,83.9,2.1,5.6,"Latz, Jacob",500871,656641,,ball,,,,,14.0,Eduardo Escobar walks.   Brett Phillips to 2nd.,R,R,L,LAA,TEX,B,,,1,0,2023,1.15,0.55,1.76,2.13,,,621433.0,2,7,Bot,,,,,595978,,,-3.057692360034382,-122.15304521265617,-2.717618823341435,12.06251061783077,24.88415297488152,-26.30328659321337,3.07,1.52,,,,84.2,1754.0,6.5,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,54.0,,,,,,,,62,2,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,124.0,0.0,0.031
CU,2023-09-26,76.4,1.81,5.81,"Latz, Jacob",500871,656641,,ball,,,,,12.0,Eduardo Escobar walks.   Brett Phillips to 2nd.,R,R,L,LAA,TEX,B,,,0,0,2023,-0.67,-1.05,1.45,3.9,,,621433.0,2,7,Bot,,,,,595978,,,0.4513393378856463,-111.1722483883017,4.9495965521192815,-5.627399194893937,20.403338302786278,-42.01774533067717,3.12,1.59,,,,76.6,2473.0,6.5,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,54.0,,,,,,,,62,1,Curveball,9,1,9,1,1,9,9,1,Standard,Standard,334.0,0.0,0.025
CH,2023-09-26,85.8,2.15,5.69,"Latz, Jacob",666176,656641,strikeout,swinging_strike_blocked,,,,,14.0,Jo Adell strikes out swinging.,R,R,L,LAA,TEX,S,2.0,,1,2,2023,0.93,0.98,0.21,0.8,,,621433.0,1,7,Bot,,,,,595978,,,-6.469076100541129,-124.63696027215256,-7.269517408005321,10.959936655434037,25.310891850225232,-20.69456923954792,3.81,1.84,,,,86.0,1664.0,6.5,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.95,,,0.0,1.0,0.0,0.0,,61,4,Changeup,9,1,9,1,1,9,9,1,Strategic,Standard,130.0,0.0,-0.215
FF,2023-09-26,94.4,1.89,5.83,"Latz, Jacob",666176,656641,,ball,,,,,12.0,Jo Adell strikes out swinging.,R,R,L,LAA,TEX,B,,,0,2,2023,0.68,1.45,1.46,4.45,,,621433.0,1,7,Bot,,,,,595978,,,-2.646981704832656,-137.51097636795157,-1.1315424750673626,9.1720428373187,32.52957815687509,-13.767857384737846,3.81,1.86,,,,95.0,2228.0,6.7,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.76,,,,,,,,61,3,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,155.0,0.0,0.027
FF,2023-09-26,95.4,1.85,5.78,"Latz, Jacob",666176,656641,,foul,,,,,5.0,Jo Adell strikes out swinging.,R,R,L,LAA,TEX,S,,,0,1,2023,0.68,1.37,-0.25,2.83,,,621433.0,1,7,Bot,,,,,595978,,,-7.123922194163879,-138.66949112407812,-5.237341240418125,10.33623207378017,31.325665816028938,-13.53209091846992,3.81,1.84,300.0,91.0,38.0,96.2,2233.0,6.8,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.69,,,,,,,,61,2,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,157.0,0.0,-0.062
FF,2023-09-26,94.9,1.91,5.82,"Latz, Jacob",666176,656641,,swinging_strike,,,,,3.0,Jo Adell strikes out swinging.,R,R,L,LAA,TEX,S,,,0,0,2023,0.34,1.52,0.49,3.84,,,621433.0,1,7,Bot,,,,,595978,,,-4.518332072595175,-138.1565946417767,-2.9536593203822465,5.307862629914096,30.89399981473868,-12.21277946364948,3.81,1.84,,,,95.7,2216.0,6.7,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.76,,,,,,,,61,1,4-Seam Fastball,9,1,9,1,1,9,9,1,Strategic,Standard,152.0,0.0,-0.05
SL,2023-09-26,86.8,1.97,5.72,"Latz, Jacob",681351,656641,strikeout,swinging_strike,,,,,13.0,Logan O'Hoppe strikes out swinging.,R,R,L,LAA,TEX,S,2.0,,2,2,2023,-0.22,0.64,-0.86,1.41,,,621433.0,0,7,Bot,,,,,595978,,,-6.395660256789674,-126.17984421485582,-5.495561010505154,-1.0816660572846113,25.27985006791374,-24.38571304201187,3.23,1.58,,,,87.9,2495.0,7.0,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.49,,,0.0,1.0,0.0,0.0,,60,5,Slider,9,1,9,1,1,9,9,1,Strategic,Standard,228.0,0.0,-0.314
CH,2023-09-26,85.2,2.07,5.76,"Latz, Jacob",681351,656641,,called_strike,,,,,12.0,Logan O'Hoppe strikes out swinging.,R,R,L,LAA,TEX,S,,,2,1,2023,0.81,1.11,0.9,3.17,,,621433.0,0,7,Bot,,,,,595978,,,-4.396749230130243,-124.11301754463292,-2.0308311975796984,9.27262030136361,24.569560603600717,-20.463051916961025,3.33,1.73,,,,85.6,1728.0,6.5,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,54.02,,,,,,,,60,4,Changeup,9,1,9,1,1,9,9,1,Strategic,Standard,122.0,0.0,-0.084
FF,2023-09-26,94.4,1.95,5.77,"Latz, Jacob",681351,656641,,ball,,,,,11.0,Logan O'Hoppe strikes out swinging.,R,R,L,LAA,TEX,B,,,1,1,2023,0.47,1.4,-0.89,3.26,,,621433.0,0,7,Bot,,,,,595978,,,-8.5142380554876,-137.26626346260835,-3.994838879330423,7.854129817302905,30.25783621069361,-13.799934742983062,3.33,1.7,,,,95.2,2054.0,6.8,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.74,,,,,,,,60,3,4-Seam Fastball,9,1,9,1,1,9,9,1,Strategic,Standard,150.0,0.0,0.063
CH,2023-09-26,85.8,2.11,5.72,"Latz, Jacob",681351,656641,,blocked_ball,,,,,14.0,Logan O'Hoppe strikes out swinging.,R,R,L,LAA,TEX,B,,,0,1,2023,1.01,1.09,1.05,0.44,,,621433.0,0,7,Bot,,,,,595978,,,-4.559143579542535,-124.66882077649792,-8.428903838084016,11.425783030282416,25.909137004662067,-19.22675963262088,3.28,1.61,,,,86.1,1858.0,6.6,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.89,,,,,,,,60,2,Changeup,9,1,9,1,1,9,9,1,Strategic,Standard,131.0,0.0,0.036
CH,2023-09-26,84.4,1.89,5.76,"Latz, Jacob",681351,656641,,called_strike,,,,,9.0,Logan O'Hoppe strikes out swinging.,R,R,L,LAA,TEX,S,,,0,0,2023,0.81,0.82,0.49,2.08,,,621433.0,0,7,Bot,,,,,595978,,,-4.925055656572873,-122.734877838737,-3.816505414770234,9.21310471888555,25.322655037232828,-23.33953745475284,3.33,1.75,,,,85.0,1608.0,6.8,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.71,,,,,,,,60,1,Changeup,9,1,9,1,1,9,9,1,Strategic,Standard,139.0,0.0,-0.054
FF,2023-09-26,94.1,1.94,5.77,"Latz, Jacob",592273,656641,single,hit_into_play,,,,,5.0,Brandon Drury singles on a sharp line drive to left fielder Evan Carter.,R,R,L,LAA,TEX,X,7.0,line_drive,0,2,2023,0.45,1.43,-0.07,2.55,,,,0,7,Bot,73.39,104.74,,,595978,,,-6.264704903258757,-136.7694026661105,-5.818810653090039,7.074012036109577,31.9646703525396,-13.125036759605724,3.57,1.74,181.0,103.9,10.0,94.7,2289.0,6.8,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.69,0.86,0.833,0.9,1.0,1.0,0.0,4.0,59,3,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,159.0,0.0,0.474
SL,2023-09-26,85.9,2.06,5.76,"Latz, Jacob",592273,656641,,swinging_strike,,,,,13.0,Brandon Drury singles on a sharp line drive to left fielder Evan Carter.,R,R,L,LAA,TEX,S,,,0,1,2023,-0.29,0.41,-1.27,1.84,,,,0,7,Bot,,,,,595978,,,-7.390488200572149,-124.84367025534716,-3.872470515527071,-1.4938523882032042,25.339355598218905,-27.28594246373705,3.57,1.74,,,,86.7,2547.0,6.9,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,53.59,,,,,,,,59,2,Slider,9,1,9,1,1,9,9,1,Standard,Standard,219.0,0.0,-0.049
CU,2023-09-26,76.7,1.96,5.93,"Latz, Jacob",592273,656641,,called_strike,,,,,14.0,Brandon Drury singles on a sharp line drive to left fielder Evan Carter.,R,R,L,LAA,TEX,S,,,0,0,2023,-0.17,-0.97,0.84,2.56,,,,0,7,Bot,,,,,595978,,,-2.077007217398365,-111.5989783585475,1.695747886633342,-1.0135008063287374,21.739214034918955,-40.78922253184738,3.56,1.84,,,,76.6,2895.0,6.4,716422,656641,595978,663993,677649,673962,669701,694497,665750,608671,54.1,,,,,,,,59,1,Curveball,9,1,9,1,1,9,9,1,Standard,Standard,346.0,0.0,-0.038
FF,2023-09-26,95.9,1.87,5.82,"Latz, Jacob",687263,656641,grounded_into_double_play,hit_into_play,,,,,5.0,"Zach Neto grounds into a double play, third baseman Josh Jung to second baseman Marcus Semien to first baseman Nathaniel Lowe.   David Fletcher out at 2nd.    Zach Neto out at 1st.",R,R,L,LAA,TEX,X,5.0,ground_ball,1,0,2023,0.36,1.49,-0.06,2.57,,,664058.0,1,6,Bot,95.67,163.3,,,595978,,,-5.924883847110227,-139.40419236321978,-6.364440874821132,6.033554172139629,31.108673096636767,-11.552530650591072,3.5,1.63,75.0,98.1,3.0,96.3,2224.0,6.6,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.93,0.48,0.447,0.0,1.0,0.0,0.0,4.0,54,2,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,155.0,-0.001,-0.435
SL,2023-09-26,86.0,2.01,5.83,"Latz, Jacob",687263,656641,,ball,,,,,13.0,"Zach Neto grounds into a double play, third baseman Josh Jung to second baseman Marcus Semien to first baseman Nathaniel Lowe.   David Fletcher out at 2nd.    Zach Neto out at 1st.",R,R,L,LAA,TEX,B,,,0,0,2023,-0.47,0.3,-0.97,1.66,,,664058.0,1,6,Bot,,,,,595978,,,-6.174166118341728,-125.15045777517332,-4.291759686224443,-3.7192466911597593,24.85387787411932,-28.321731078536185,3.6,1.75,,,,87.0,2646.0,6.9,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.64,,,,,,,,54,1,Slider,9,1,9,1,1,9,9,1,Standard,Standard,236.0,0.0,0.042
FF,2023-09-26,94.4,1.85,5.77,"Latz, Jacob",545341,656641,field_out,hit_into_play,,,,,2.0,Randal Grichuk flies out to right fielder Travis Jankowski.,R,R,L,LAA,TEX,X,9.0,fly_ball,3,2,2023,0.57,1.55,0.11,3.09,,,664058.0,0,6,Bot,172.62,58.65,,,595978,,,-5.8691156347270335,-137.37640625278468,-4.81549982138333,8.497346561799626,29.829225334883724,-11.601738230825454,3.18,1.48,366.0,98.1,35.0,95.4,2268.0,6.8,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.7,0.271,0.524,0.0,1.0,0.0,0.0,5.0,53,6,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,152.0,-0.001,-0.455
FF,2023-09-26,95.9,1.83,5.79,"Latz, Jacob",545341,656641,,called_strike,,,,,3.0,Randal Grichuk flies out to right fielder Travis Jankowski.,R,R,L,LAA,TEX,S,,,3,1,2023,0.64,1.38,0.53,3.21,,,664058.0,0,6,Bot,,,,,595978,,,-4.932512326726204,-139.6109765205434,-4.412306875619027,9.48346771752836,31.073336307770504,-13.26340159373056,3.35,1.68,,,,96.8,2337.0,6.8,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.73,,,,,,,,53,5,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,152.0,0.0,-0.103
FF,2023-09-26,94.8,1.86,5.82,"Latz, Jacob",545341,656641,,ball,,,,,12.0,Randal Grichuk flies out to right fielder Travis Jankowski.,R,R,L,LAA,TEX,B,,,2,1,2023,0.44,1.53,0.24,4.15,,,664058.0,0,6,Bot,,,,,595978,,,-5.233227867778242,-137.9555494312929,-2.1175265749055927,6.739987794940622,31.353570512876463,-12.448521429571803,3.26,1.61,,,,95.5,2264.0,6.7,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.78,,,,,,,,53,4,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,156.0,0.0,0.151
CH,2023-09-26,85.3,2.05,5.75,"Latz, Jacob",545341,656641,,ball,,,,,12.0,Randal Grichuk flies out to right fielder Travis Jankowski.,R,R,L,LAA,TEX,B,,,1,1,2023,0.95,0.84,1.24,2.52,,,664058.0,0,6,Bot,,,,,595978,,,-3.829205911617114,-124.2057710015522,-2.991124809313908,10.635434492593026,24.885064418999782,-23.074275950756324,3.26,1.61,,,,85.7,1673.0,6.5,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,54.02,,,,,,,,53,3,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,132.0,0.0,0.063
CH,2023-09-26,85.1,2.0,5.74,"Latz, Jacob",545341,656641,,swinging_strike,,,,,9.0,Randal Grichuk flies out to right fielder Travis Jankowski.,R,R,L,LAA,TEX,S,,,1,0,2023,1.07,0.84,0.68,1.72,,,664058.0,0,6,Bot,,,,,595978,,,-5.301572337182538,-123.82472655296806,-4.818941935747982,12.066878332208974,25.494037894448507,-22.78336526252656,3.18,1.48,,,,85.7,1788.0,6.7,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.75,,,,,,,,53,2,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,133.0,0.0,-0.063
FF,2023-09-26,95.7,1.74,5.85,"Latz, Jacob",545341,656641,,ball,,,,,12.0,Randal Grichuk flies out to right fielder Travis Jankowski.,R,R,L,LAA,TEX,B,,,0,0,2023,0.52,1.47,0.13,4.17,,,664058.0,0,6,Bot,,,,,595978,,,-5.490564297942186,-139.33374555271047,-2.1581175620600934,8.04931579205759,32.18915252174296,-12.73389289292832,3.35,1.68,,,,96.4,2261.0,6.7,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.77,,,,,,,,53,1,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,153.0,0.0,0.045
FF,2023-09-26,93.7,1.79,5.82,"Latz, Jacob",664058,656641,walk,ball,,,,,12.0,David Fletcher walks.,R,R,L,LAA,TEX,B,,,3,2,2023,-0.03,1.45,0.96,4.86,,,,0,6,Bot,,,,,595978,,,-2.091799586909514,-136.51225414732284,0.0251633069497513,0.1233480965564691,30.16636736669429,-14.255122719786732,3.28,1.47,,,,94.5,2079.0,6.7,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.79,,,0.7,1.0,0.0,0.0,,52,7,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,157.0,0.001,0.312
CH,2023-09-26,85.8,2.07,5.82,"Latz, Jacob",664058,656641,,ball,,,,,12.0,David Fletcher walks.,R,R,L,LAA,TEX,B,,,2,2,2023,1.13,0.91,0.2,4.07,,,,0,6,Bot,,,,,595978,,,-6.716155839259377,-124.80830949178832,0.3017072979830889,13.13777239811146,25.656722090175773,-23.009255156545,3.3,1.59,,,,86.0,1789.0,6.5,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,54.04,,,,,,,,52,6,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,125.0,0.0,0.103
CH,2023-09-26,86.3,2.0,5.66,"Latz, Jacob",664058,656641,,foul,,,,,12.0,David Fletcher walks.,R,R,L,LAA,TEX,S,,,2,2,2023,0.68,0.8,0.68,3.33,,,,0,6,Bot,,,,,595978,,,-4.541790833428098,-125.66232866488902,-0.9612969817242392,8.174828572198223,25.29486070495585,-23.734605641901457,3.2,1.47,181.0,65.2,43.0,86.7,1808.0,6.5,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,54.02,,,,,,,,52,5,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,124.0,0.0,0.0
FF,2023-09-26,95.1,1.81,5.81,"Latz, Jacob",664058,656641,,called_strike,,,,,8.0,David Fletcher walks.,R,R,L,LAA,TEX,S,,,2,1,2023,0.43,1.47,0.22,1.7,,,,0,6,Bot,,,,,595978,,,-5.170708914455204,-138.29283000007706,-8.4974912227318,6.639250279995959,30.255282079553425,-11.544903651697208,3.3,1.54,,,,95.9,2280.0,6.8,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.74,,,,,,,,52,4,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,156.0,0.0,-0.067
CH,2023-09-26,85.0,2.13,5.81,"Latz, Jacob",664058,656641,,ball,,,,,12.0,David Fletcher walks.,R,R,L,LAA,TEX,B,,,1,1,2023,0.92,0.72,1.58,3.05,,,,0,6,Bot,,,,,595978,,,-3.147163933470984,-123.80942967498106,-1.594712468497848,10.13675471752684,24.91002057587969,-24.69189908382979,3.26,1.52,,,,85.1,1810.0,6.3,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,54.17,,,,,,,,52,3,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,128.0,0.0,0.053
CH,2023-09-26,84.9,2.04,5.79,"Latz, Jacob",664058,656641,,foul,,,,,14.0,David Fletcher walks.,R,R,L,LAA,TEX,S,,,1,0,2023,1.2,0.69,0.94,2.18,,,,0,6,Bot,,,,,595978,,,-4.982648332021527,-123.47064296488963,-3.450981975780772,13.233179167382987,25.72549855110842,-24.65077380501705,3.2,1.47,,,,84.8,1915.0,6.4,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,54.14,,,,,,,,52,2,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,129.0,0.0,-0.046
FF,2023-09-26,94.0,1.76,5.85,"Latz, Jacob",664058,656641,,ball,,,,,12.0,David Fletcher walks.,R,R,L,LAA,TEX,B,,,0,0,2023,0.35,1.51,1.18,4.27,,,,0,6,Bot,,,,,595978,,,-2.281178832731139,-136.81914504984948,-1.713658087534908,4.848440095517323,31.87166900591953,-13.063800054384494,3.28,1.59,,,,94.2,2258.0,6.5,716422,656641,595978,663993,543760,673962,669701,677649,665750,608671,53.98,,,,,,,,52,1,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,154.0,0.0,0.036
FF,2023-09-26,95.3,1.82,5.74,"Latz, Jacob",665120,656641,field_out,hit_into_play,,,,,11.0,Jared Walsh flies out to left fielder Robbie Grossman.,R,L,L,LAA,TEX,X,7.0,fly_ball,2,1,2023,0.33,1.51,-0.32,3.76,,,683021.0,2,5,Bot,57.23,101.39,,,641680,,,-6.396292929375348,-138.5921270343076,-2.97094384941454,5.697067520412694,31.425617419044997,-12.252135598434288,3.54,1.64,296.0,97.8,48.0,96.0,2249.0,6.7,716422,656641,641680,663993,543760,673962,608369,543257,665750,666969,53.76,0.014,0.016,0.0,1.0,0.0,0.0,3.0,48,4,4-Seam Fastball,9,1,9,1,1,9,9,1,Infield shade,Standard,150.0,0.0,-0.254
SL,2023-09-26,85.8,2.14,5.8,"Latz, Jacob",665120,656641,,ball,,,,,13.0,Jared Walsh flies out to left fielder Robbie Grossman.,R,L,L,LAA,TEX,B,,,1,1,2023,-0.65,0.03,-1.26,1.8,,,683021.0,2,5,Bot,,,,,641680,,,-6.763740835358253,-124.83081073812032,-3.293056302575632,-5.464354408888336,24.263983806739223,-31.463820141612267,3.58,1.68,,,,86.3,2684.0,6.5,716422,656641,641680,663993,543760,673962,608369,543257,665750,666969,53.98,,,,,,,,48,3,Slider,9,1,9,1,1,9,9,1,Infield shade,Standard,235.0,0.0,0.031
SL,2023-09-26,87.1,2.17,5.85,"Latz, Jacob",665120,656641,,ball,,,,,1.0,Jared Walsh flies out to left fielder Robbie Grossman.,R,L,L,LAA,TEX,B,,,0,1,2023,-0.62,0.11,-0.79,3.1,,,683021.0,2,5,Bot,,,,,641680,,,-5.860806286653935,-126.78537125459272,-0.6624391315043656,-5.490561575885957,25.45521368461746,-31.06804757191896,3.58,1.73,,,,87.4,2544.0,6.4,716422,656641,641680,663993,543760,673962,608369,543257,665750,666969,54.11,,,,,,,,48,2,Slider,9,1,9,1,1,9,9,1,Infield shade,Standard,242.0,0.0,0.021
FF,2023-09-26,94.9,1.97,5.87,"Latz, Jacob",665120,656641,,foul,,,,,1.0,Jared Walsh flies out to left fielder Robbie Grossman.,R,L,L,LAA,TEX,S,,,0,0,2023,0.4,1.61,-0.4,2.98,,,683021.0,2,5,Bot,,,,,641680,,,-7.140081140340328,-137.8854061650094,-5.447601973393468,6.751194668787983,33.210671159286285,-10.708003949868528,3.54,1.64,258.0,78.7,33.0,95.0,2354.0,6.6,716422,656641,641680,663993,543760,673962,608369,543257,665750,666969,53.87,,,,,,,,48,1,4-Seam Fastball,9,1,9,1,1,9,9,1,Infield shade,Standard,153.0,0.0,-0.038
SL,2023-09-17,83.6,1.81,5.75,"Latz, Jacob",680757,656641,strikeout,called_strike,,,,,11.0,Steven Kwan called out on strikes.,R,L,L,CLE,TEX,S,2.0,,1,2,2023,-0.47,-0.17,-0.31,3.46,,,,2,8,Bot,,,,,595978,,,-3.982979335233787,-121.91299762126876,1.3768612958972333,-4.139674896258215,20.001589252133616,-34.26513010593602,3.28,1.42,,,,84.8,2582.0,6.6,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.88,,,0.0,1.0,0.0,0.0,,70,6,Slider,9,1,9,1,1,9,9,1,Standard,Standard,280.0,0.0,-0.074
FF,2023-09-17,94.0,1.56,5.79,"Latz, Jacob",680757,656641,,foul,,,,,3.0,Steven Kwan called out on strikes.,R,L,L,CLE,TEX,S,,,1,2,2023,0.29,1.35,0.38,2.89,,,,2,8,Bot,,,,,595978,,,-3.7171650911769,-136.97654293314525,-4.889197053355213,4.364401543695248,26.95918091164354,-14.243521796494884,3.29,1.52,188.0,75.6,60.0,95.1,2045.0,6.6,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.86,,,,,,,,70,5,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,157.0,0.0,0.0
SL,2023-09-17,83.6,1.73,5.75,"Latz, Jacob",680757,656641,,foul,,,,,4.0,Steven Kwan called out on strikes.,R,L,L,CLE,TEX,S,,,1,2,2023,-0.52,-0.49,-0.33,2.39,,,,2,8,Bot,,,,,595978,,,-3.7585039460044873,-121.80725261855582,-0.4178702262401882,-4.4974498411444825,22.26417544646013,-37.15908152432665,3.29,1.52,201.0,72.0,54.0,84.5,2626.0,6.6,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.88,,,,,,,,70,4,Slider,9,1,9,1,1,9,9,1,Standard,Standard,297.0,0.0,0.0
FF,2023-09-17,95.0,1.53,5.88,"Latz, Jacob",680757,656641,,ball,,,,,12.0,Steven Kwan called out on strikes.,R,L,L,CLE,TEX,B,,,0,2,2023,0.34,1.49,0.05,4.23,,,,2,8,Bot,,,,,595978,,,-4.690969831945667,-138.34036994066983,-2.015707841971649,5.410464295657832,30.857846633930414,-12.786181694796063,3.14,1.42,,,,95.6,2280.0,6.6,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.9,,,,,,,,70,3,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,159.0,0.0,0.009
FF,2023-09-17,94.9,1.52,5.72,"Latz, Jacob",680757,656641,,foul,,,,,6.0,Steven Kwan called out on strikes.,R,L,L,CLE,TEX,S,,,0,1,2023,0.71,1.6,0.29,2.42,,,,2,8,Bot,,,,,595978,,,-4.830261892134314,-138.01927336240882,-6.581491243769561,10.116055117726816,30.86294226006368,-10.46584989774836,3.29,1.52,112.0,80.4,7.0,95.6,2483.0,6.7,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.78,,,,,,,,70,2,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,157.0,0.0,-0.023
SL,2023-09-17,84.5,1.74,5.73,"Latz, Jacob",680757,656641,,called_strike,,,,,4.0,Steven Kwan called out on strikes.,R,L,L,CLE,TEX,S,,,0,0,2023,-0.4,0.08,-0.61,2.12,,,,2,8,Bot,,,,,595978,,,-4.732798842182742,-122.98363900099608,-2.2142389892650938,-3.0987775360589542,24.704174435833448,-31.138350154566503,3.19,1.39,,,,85.1,2589.0,6.7,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.8,,,,,,,,70,1,Slider,9,1,9,1,1,9,9,1,Standard,Standard,277.0,0.0,-0.017
FF,2023-09-17,95.1,1.52,5.85,"Latz, Jacob",595956,656641,field_out,hit_into_play,,,,,12.0,Cam Gallagher lines out to right fielder Travis Jankowski.,R,R,L,CLE,TEX,X,9.0,line_drive,3,2,2023,0.57,1.44,0.38,3.97,,,,1,8,Bot,197.27,83.96,,,595978,,,-4.290384840217352,-138.5150848926458,-2.538753388922561,8.234756029109967,30.687948488160576,-13.313226070227676,3.34,1.59,334.0,92.2,23.0,95.8,2249.0,6.6,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.91,0.16,0.197,0.0,1.0,0.0,0.0,3.0,69,6,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,159.0,0.0,-0.207
FF,2023-09-17,95.1,1.54,5.84,"Latz, Jacob",595956,656641,,ball,,,,,12.0,Cam Gallagher lines out to right fielder Travis Jankowski.,R,R,L,CLE,TEX,B,,,2,2,2023,0.51,1.57,0.85,4.42,,,,1,8,Bot,,,,,595978,,,-2.9564220043582106,-138.51884354947947,-1.6109745597746106,7.179974528460968,31.39769209045672,-11.819579287500895,3.19,1.54,,,,95.6,2315.0,6.5,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.95,,,,,,,,69,5,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,157.0,0.0,0.059
CH,2023-09-17,85.6,1.84,5.69,"Latz, Jacob",595956,656641,,ball,,,,,14.0,Cam Gallagher lines out to right fielder Travis Jankowski.,R,R,L,CLE,TEX,B,,,1,2,2023,1.3,0.9,1.38,2.38,,,,1,8,Bot,,,,,595978,,,-3.7359336673331023,-124.72432009453756,-3.4029537195349007,14.31139225361333,23.734197460316835,-22.27807231423411,3.24,1.54,,,,86.3,2034.0,6.5,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.96,,,,,,,,69,4,Changeup,9,1,9,1,1,9,9,1,Standard,Standard,124.0,0.0,0.029
FF,2023-09-17,94.9,1.55,5.83,"Latz, Jacob",595956,656641,,ball,,,,,12.0,Cam Gallagher lines out to right fielder Travis Jankowski.,R,R,L,CLE,TEX,B,,,0,2,2023,0.58,1.57,0.23,4.22,,,,1,8,Bot,,,,,595978,,,-4.774963564093658,-138.101486830231,-2.0726928210522915,8.436557447620883,30.84992026428582,-11.819034423398069,3.34,1.61,,,,95.4,2327.0,6.6,716549,656641,595978,669087,677649,669701,680716,694497,665750,608671,53.91,,,,,,,,69,3,4-Seam Fastball,9,1,9,1,1,9,9,1,Standard,Standard,157.0,0.0,0.012
