pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,2023-09-20,89.0,-1.69,5.71,"Meadows, Parker",678009,518489,field_error,hit_into_play,,,,,13.0,Parker Meadows reaches on a throwing error by third baseman Max Muncy.,R,L,R,LAD,DET,X,5.0,ground_ball,1,2,2023,0.3,0.56,-1.04,2.31,,,,2,7,Top,111.7,155.82,,,605131,,,0.9698606059862548,-129.7644178703087,-3.601994597088711,3.2246679250163037,24.275345980348405,-25.26302597848917,3.43,1.63,31.0,93.6,-2.0,90.3,2429.0,6.7,716494,518489,605131,518692,605141,571970,500743,444482,681546,518792,53.75,0.329,0.304,0.9,1.0,0.0,0.0,2.0,48,6,Cutter,1,2,2,1,2,1,2,1,Infield shade,Standard,185.0,-0.014,0.179
SL,2023-09-20,84.3,-1.53,5.77,"Meadows, Parker",678009,518489,,foul,,,,,14.0,Parker Meadows reaches on a throwing error by third baseman Max Muncy.,R,L,R,LAD,DET,S,,,1,2,2023,0.34,-0.08,0.26,1.2,,,,2,7,Top,,,,,605131,,,3.510057294053856,-122.742803365612,-4.146313081504484,2.761789601601917,22.542136856872933,-32.46012043562556,3.43,1.63,22.0,79.1,-2.0,85.1,2450.0,6.6,716494,518489,605131,518692,605141,571970,500743,444482,681546,518792,53.86,,,,,,,,48,5,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,73.0,0.0,0.0
SL,2023-09-20,84.5,-1.2,5.8,"Meadows, Parker",678009,518489,,foul,,,,,14.0,Parker Meadows reaches on a throwing error by third baseman Max Muncy.,R,L,R,LAD,DET,S,,,1,2,2023,0.4,0.02,0.58,1.38,,,,2,7,Top,,,,,605131,,,3.412202245887097,-123.05565476103284,-4.093196083604397,3.4786736403627656,21.958447635057567,-31.37974186797746,3.43,1.63,92.0,80.4,7.0,86.2,2571.0,7.1,716494,518489,605131,518692,605141,571970,500743,444482,681546,518792,53.42,,,,,,,,48,4,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,83.0,0.0,0.0
FF,2023-09-20,95.5,-1.51,5.82,"Meadows, Parker",678009,518489,,ball,,,,,12.0,Parker Meadows reaches on a throwing error by third baseman Max Muncy.,R,L,R,LAD,DET,B,,,0,2,2023,-0.48,1.36,0.11,4.14,,,,2,7,Top,,,,,605131,,,5.4175648462907535,-139.08828641818252,-1.923862753343372,-7.444202128910744,29.643484541527165,-14.17961479078011,3.43,1.71,,,,96.9,2305.0,6.9,716494,518489,605131,518692,605141,571970,500743,444482,681546,518792,53.55,,,,,,,,48,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,211.0,0.0,0.009
FC,2023-09-20,92.1,-1.5,5.77,"Meadows, Parker",678009,518489,,foul,,,,,6.0,Parker Meadows reaches on a throwing error by third baseman Max Muncy.,R,L,R,LAD,DET,S,,,0,1,2023,0.37,0.97,0.56,2.2,,,,2,7,Top,,,,,605131,,,4.476036588656294,-134.06284956338743,-5.425556119091776,3.614613078293447,27.27143701892576,-19.49570419255269,3.43,1.63,1.0,24.6,-54.0,93.4,2340.0,6.9,716494,518489,605131,518692,605141,571970,500743,444482,681546,518792,53.57,,,,,,,,48,2,Cutter,1,2,2,1,2,1,2,1,Infield shade,Standard,196.0,0.0,-0.023
SI,2023-09-20,98.3,-1.47,6.09,"Meadows, Parker",678009,660813,strikeout,called_strike,,,,,6.0,Parker Meadows called out on strikes.,R,L,R,LAD,DET,S,2.0,,2,2,2023,-1.36,0.46,0.75,2.52,,,,1,9,Top,,,,,605131,,,9.065370258960778,-142.91481075447285,-5.2562878750943005,-20.654655428869507,31.350433067154075,-24.81981017878252,3.44,1.68,,,,97.8,1948.0,5.9,716494,660813,605131,518692,605141,571970,500743,444482,681546,518792,54.56,,,0.0,1.0,0.0,0.0,,65,6,Sinker,2,4,4,2,4,2,4,2,Infield shade,Standard,227.0,0.006,-0.148
FC,2023-09-20,97.4,-1.36,6.13,"Meadows, Parker",678009,660813,,foul,,,,,12.0,Parker Meadows called out on strikes.,R,L,R,LAD,DET,S,,,2,2,2023,-0.19,1.09,1.29,2.73,,,,1,9,Top,,,,,605131,,,7.454708934313483,-141.57444188907334,-6.043972116504137,-4.212745554387061,31.85755008594853,-16.320715624551035,3.43,1.63,113.0,97.0,6.0,96.4,2165.0,5.7,716494,660813,605131,518692,605141,571970,500743,444482,681546,518792,54.77,,,,,,,,65,5,Cutter,2,4,4,2,4,2,4,2,Infield shade,Standard,220.0,0.0,0.0
FC,2023-09-20,93.1,-1.68,5.81,"Meadows, Parker",678009,518489,,called_strike,,,,,6.0,Parker Meadows reaches on a throwing error by third baseman Max Muncy.,R,L,R,LAD,DET,S,,,0,0,2023,0.27,1.21,0.38,2.91,,,,2,7,Top,,,,,605131,,,4.739380649070322,-135.5002651634138,-4.378364152576438,2.333698813562236,28.358425394807927,-16.471896618821287,3.48,1.72,,,,93.9,2342.0,6.7,716494,518489,605131,518692,605141,571970,500743,444482,681546,518792,53.82,,,,,,,,48,1,Cutter,1,2,2,1,2,1,2,1,Infield shade,Standard,198.0,0.0,-0.017
SL,2023-09-20,90.7,-1.49,6.11,"Meadows, Parker",678009,660813,,ball,,,,,14.0,Parker Meadows called out on strikes.,R,L,R,LAD,DET,B,,,1,2,2023,0.44,0.04,1.33,0.25,,,,1,9,Top,,,,,605131,,,6.025966745581524,-131.844704307373,-8.748282179128614,4.009774639435952,26.165941160464204,-30.094520505213165,3.42,1.7,,,,89.8,2574.0,5.6,716494,660813,605131,518692,605141,571970,500743,444482,681546,518792,54.87,,,,,,,,65,4,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,94.0,0.0,0.029
SL,2023-09-20,91.4,-1.57,6.04,"Meadows, Parker",678009,660813,,ball,,,,,14.0,Parker Meadows called out on strikes.,R,L,R,LAD,DET,B,,,0,2,2023,0.44,-0.02,0.94,0.06,,,,1,9,Top,,,,,605131,,,5.311521213696834,-132.85367376763213,-9.02970581034856,4.0596341106796165,28.90677348053313,-30.64160293090964,3.47,1.73,,,,90.3,2449.0,5.7,716494,660813,605131,518692,605141,571970,500743,444482,681546,518792,54.8,,,,,,,,65,3,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,156.0,0.0,0.012
FC,2023-09-20,96.5,-1.41,6.11,"Meadows, Parker",678009,660813,,foul,,,,,12.0,Parker Meadows called out on strikes.,R,L,R,LAD,DET,S,,,0,1,2023,-0.19,1.18,0.21,3.97,,,,1,9,Top,,,,,605131,,,4.698014543610272,-140.46605576280342,-2.7946231380016515,-3.57892422601024,30.483425934032613,-16.082507181532222,3.43,1.63,209.0,79.4,19.0,95.7,2175.0,5.7,716494,660813,605131,518692,605141,571970,500743,444482,681546,518792,54.76,,,,,,,,65,2,Cutter,2,4,4,2,4,2,4,2,Infield shade,Standard,214.0,0.0,-0.036
FC,2023-09-20,97.3,-1.4,6.05,"Meadows, Parker",678009,660813,,foul,,,,,3.0,Parker Meadows called out on strikes.,R,L,R,LAD,DET,S,,,0,0,2023,-0.3,1.1,0.55,3.32,,,,1,9,Top,,,,,605131,,,5.873266327581373,-141.63605866044293,-4.293172069025864,-5.343027683801621,32.07884864485094,-16.61974722230846,3.43,1.63,154.0,60.0,29.0,96.4,2084.0,5.7,716494,660813,605131,518692,605141,571970,500743,444482,681546,518792,54.79,,,,,,,,65,1,Cutter,2,4,4,2,4,2,4,2,Infield shade,Standard,217.0,0.0,-0.026
SL,2023-09-19,87.8,-1.76,5.68,"Meadows, Parker",678009,686752,field_out,hit_into_play,,,,,6.0,Parker Meadows flies out to right fielder Jason Heyward.   Tyler Nevin to 3rd.,R,L,R,LAD,DET,X,9.0,fly_ball,3,2,2023,0.53,0.5,0.4,2.45,,663527.0,670097.0,1,7,Top,208.24,84.9,,,669257,,,4.168249212660975,-127.87753525402891,-2.7770199196977248,5.009287677624744,25.504277810862774,-26.337305238081694,3.42,1.63,345.0,93.8,29.0,88.6,2497.0,6.7,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.85,0.16,0.265,0.0,1.0,0.0,0.0,3.0,52,7,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,160.0,0.037,-0.506
FF,2023-09-19,93.3,-1.51,5.75,"Meadows, Parker",678009,686752,,foul,,,,,4.0,Parker Meadows flies out to right fielder Jason Heyward.   Tyler Nevin to 3rd.,R,L,R,LAD,DET,S,,,3,2,2023,-0.58,1.62,-0.29,2.55,,663527.0,670097.0,1,7,Top,,,,,669257,,,4.476362063280354,-135.7433484807496,-6.115531764923945,-8.170895959154716,29.37412766603633,-10.950807156871,3.42,1.63,206.0,72.6,46.0,94.4,2268.0,6.9,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.56,,,,,,,,52,6,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,209.0,0.0,0.0
CH,2023-09-19,85.4,-1.5,6.04,"Meadows, Parker",678009,686752,,ball,,,,,13.0,Parker Meadows flies out to right fielder Jason Heyward.   Tyler Nevin to 3rd.,R,L,R,LAD,DET,B,,,2,2,2023,-1.44,0.55,-2.06,2.38,,663527.0,670097.0,1,7,Top,,,,,669257,,,1.586608600973832,-124.37124828144778,-3.4604482604398656,-15.262299218031062,24.51067011340557,-26.003288643576116,3.45,1.65,,,,86.0,2329.0,6.6,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.89,,,,,,,,52,5,Changeup,1,2,2,1,2,1,2,1,Infield shade,Standard,247.0,0.0,0.121
CH,2023-09-19,86.9,-1.4,5.93,"Meadows, Parker",678009,686752,,ball,,,,,13.0,Parker Meadows flies out to right fielder Jason Heyward.   Tyler Nevin to 3rd.,R,L,R,LAD,DET,B,,,1,2,2023,-1.39,0.6,-0.15,1.2,,663527.0,670097.0,1,7,Top,,,,,669257,,,5.90655512720943,-126.38042893596536,-6.439126326755551,-16.143058501305383,25.02588455331174,-24.61207702384221,3.45,1.7,,,,87.7,2407.0,6.8,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.74,,,,,,,,52,4,Changeup,1,2,2,1,2,1,2,1,Standard,Standard,245.0,0.0,0.055
FF,2023-09-19,93.9,-1.48,5.73,"Meadows, Parker",678009,686752,,foul,,,,,3.0,Parker Meadows flies out to right fielder Jason Heyward.   Tyler Nevin to 3rd.,R,L,R,LAD,DET,S,,,1,1,2023,-0.69,1.55,0.29,3.41,,663527.0,670097.0,1,7,Top,,,,,669257,,,6.19264140886353,-136.59424158761792,-3.733916391376218,-10.006160243649614,30.174810193174864,-12.17147988611705,3.42,1.63,237.0,76.0,40.0,95.0,2354.0,6.9,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.56,,,,,,,,52,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,214.0,0.0,-0.115
SL,2023-09-19,87.7,-1.88,5.64,"Meadows, Parker",678009,686752,,blocked_ball,,,,,14.0,Parker Meadows flies out to right fielder Jason Heyward.   Tyler Nevin to 3rd.,R,L,R,LAD,DET,B,,,0,1,2023,0.59,0.46,1.45,0.43,,663527.0,670097.0,1,7,Top,,,,,669257,,,6.868854627303463,-127.53016339290296,-7.512808202850425,5.20236534812395,23.33016943070309,-25.925251355130285,3.4,1.65,,,,88.4,2600.0,6.5,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.97,,,,,,,,52,2,Slider,1,2,2,1,2,1,2,1,Infield shade,Standard,165.0,0.0,0.061
FF,2023-09-19,94.2,-1.55,5.79,"Meadows, Parker",678009,686752,,called_strike,,,,,9.0,Parker Meadows flies out to right fielder Jason Heyward.   Tyler Nevin to 3rd.,R,L,R,LAD,DET,S,,,0,0,2023,-0.82,1.43,0.31,1.66,,663527.0,670097.0,1,7,Top,,,,,669257,,,6.720224860681375,-136.85995619283503,-8.283797972772474,-11.823427523152514,29.53721072129032,-12.50973182898633,3.45,1.61,,,,95.3,2396.0,7.0,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.55,,,,,,,,52,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,215.0,0.0,-0.078
CH,2023-09-19,86.8,-1.55,5.98,"Meadows, Parker",678009,686752,field_out,hit_into_play,,,,,8.0,"Parker Meadows grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.",R,L,R,LAD,DET,X,4.0,ground_ball,1,2,2023,-1.43,0.38,-0.23,1.61,,663527.0,,2,5,Top,143.64,159.77,,,669257,,,6.133692627029982,-126.1377380750832,-5.014371568383937,-16.53573206699757,27.540445285704237,-27.290041071444225,3.42,1.63,8.0,78.3,-11.0,87.0,2266.0,6.7,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.81,0.077,0.072,0.0,1.0,0.0,0.0,2.0,35,4,Changeup,1,2,2,1,2,1,2,1,Standard,Standard,243.0,0.037,-0.227
FF,2023-09-19,95.0,-1.59,5.84,"Meadows, Parker",678009,686752,,ball,,,,,11.0,"Parker Meadows grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.",R,L,R,LAD,DET,B,,,0,2,2023,-0.84,1.44,-1.92,4.67,,663527.0,,2,5,Top,,,,,669257,,,1.0421971455927033,-138.29323933250942,-0.5944189538929596,-10.969557687738805,33.845533452560474,-13.952926231814454,3.45,1.66,,,,95.4,2427.0,6.7,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.76,,,,,,,,35,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,215.0,0.0,0.02
FF,2023-09-19,94.3,-1.41,5.83,"Meadows, Parker",678009,686752,,called_strike,,,,,3.0,"Parker Meadows grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.",R,L,R,LAD,DET,S,,,0,1,2023,-0.78,1.48,0.39,3.14,,663527.0,,2,5,Top,,,,,669257,,,6.461560873956474,-137.02994257208263,-4.550224183095872,-11.269784252723024,32.91700845803741,-12.768996885933047,3.5,1.65,,,,94.6,2432.0,6.8,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.74,,,,,,,,35,2,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,211.0,0.0,-0.068
CH,2023-09-19,85.9,-1.55,5.98,"Meadows, Parker",678009,686752,,called_strike,,,,,7.0,"Parker Meadows grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.",R,L,R,LAD,DET,S,,,0,0,2023,-1.21,0.42,-0.56,2.15,,663527.0,,2,5,Top,,,,,669257,,,4.830604860360901,-125.03165553392827,-3.670105600738753,-13.632181153227076,26.35023440898949,-27.222915467137533,3.45,1.68,,,,86.3,2384.0,6.7,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.84,,,,,,,,35,1,Changeup,1,2,2,1,2,1,2,1,Infield shade,Standard,248.0,0.0,-0.051
FF,2023-09-19,92.7,-1.35,5.86,"Meadows, Parker",678009,686752,home_run,hit_into_play,,,,,4.0,Parker Meadows homers (2) on a line drive to center field.,R,L,R,LAD,DET,X,,line_drive,0,0,2023,-0.75,1.37,-0.54,2.79,,,,1,3,Top,165.67,47.98,,,669257,,,3.734545903579552,-134.90880069995202,-5.061361590729428,-9.915304100674376,29.988289339581915,-14.595770590037516,3.42,1.63,387.0,101.7,22.0,93.5,2268.0,6.8,716510,686752,669257,518692,605141,571970,500743,444482,681546,518792,53.71,0.569,0.82,2.0,1.0,0.0,3.0,6.0,18,1,4-Seam Fastball,0,1,1,0,2,0,2,0,Infield shade,Standard,211.0,-0.108,1.0
FC,2023-09-18,89.9,-2.48,5.56,"Meadows, Parker",678009,458681,single,hit_into_play,,,,,2.0,Parker Meadows singles on a ground ball to center fielder Enrique Hernandez.,R,L,R,LAD,DET,X,8.0,ground_ball,0,1,2023,0.1,0.7,-0.14,2.87,,,,1,4,Top,142.02,109.77,,,669257,,,5.579978957635722,-130.96574665622,-2.230041172875029,0.0298302767914699,25.816582183561994,-23.824841807710246,3.42,1.63,23.0,86.9,-5.0,90.1,2627.0,6.2,716528,458681,669257,518692,642708,571970,500743,621035,571771,605141,54.28,0.2,0.191,0.9,1.0,1.0,0.0,2.0,30,2,Cutter,5,0,0,5,0,5,0,5,Infield shade,Standard,210.0,-0.013,0.289
FF,2023-09-18,91.3,-2.27,5.58,"Meadows, Parker",678009,458681,,called_strike,,,,,6.0,Parker Meadows singles on a ground ball to center fielder Enrique Hernandez.,R,L,R,LAD,DET,S,,,0,0,2023,-0.12,1.28,0.41,2.37,,,,1,4,Top,,,,,669257,,,7.007376659013936,-132.71706351465804,-4.936768386050226,-2.944898152438145,28.247647556709943,-16.153805808070196,3.52,1.73,,,,91.3,2376.0,6.4,716528,458681,669257,518692,642708,571970,500743,621035,571771,605141,54.15,,,,,,,,30,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,215.0,0.0,-0.026
FF,2023-09-18,92.3,-2.46,5.62,"Meadows, Parker",678009,458681,field_out,hit_into_play,,,,,8.0,Parker Meadows flies out to center fielder Enrique Hernandez.,R,L,R,LAD,DET,X,8.0,fly_ball,0,0,2023,-0.03,1.18,-0.11,2.05,,,663527.0,0,2,Top,116.76,96.31,,,669257,,,6.008655489488777,-134.19104810267157,-5.806727611849904,-1.6794168240911247,28.762400172876543,-16.871778983977656,3.42,1.63,258.0,76.6,35.0,92.1,2416.0,6.2,716528,458681,669257,518692,642708,571970,500743,621035,571771,605141,54.3,0.111,0.124,0.0,1.0,0.0,0.0,3.0,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,213.0,0.035,-0.361
SL,2023-09-18,84.0,0.87,5.84,"Meadows, Parker",678009,681911,strikeout,swinging_strike,,,,,2.0,Parker Meadows strikes out swinging.,R,L,L,LAD,DET,S,2.0,,2,2,2023,-0.64,0.19,0.05,3.39,,,,0,6,Top,,,,,669257,,,-0.6501285458739987,-122.46084858907078,0.2447659790077709,-6.359185713322121,21.040468917376,-30.50660494546484,3.42,1.63,,,,84.5,2404.0,6.2,716528,681911,669257,518692,642708,571970,500743,621035,571771,605141,54.29,,,0.0,1.0,0.0,0.0,,46,5,Slider,5,3,3,5,3,5,3,5,Infield shade,Standard,237.0,0.03,-0.214
SL,2023-09-18,89.1,-1.63,5.74,"Meadows, Parker",678009,523260,strikeout,swinging_strike,,,,,14.0,Parker Meadows strikes out swinging.,R,L,R,LAD,DET,S,2.0,,1,2,2023,0.97,-0.25,0.67,1.2,,,,0,9,Top,,,,,669257,,,3.606075616108176,-129.78483390982962,-4.599478163566791,10.19680364192387,27.632012061183577,-34.21118596740942,3.42,1.63,,,,88.7,2794.0,6.0,716528,523260,669257,518692,642708,571970,500743,621035,571771,605141,54.46,,,0.0,1.0,0.0,0.0,,69,4,Slider,8,3,3,8,3,8,3,8,Infield shade,Standard,32.0,0.003,-0.173
FF,2023-09-18,93.8,0.89,5.69,"Meadows, Parker",678009,681911,,called_strike,,,,,8.0,Parker Meadows strikes out swinging.,R,L,L,LAD,DET,S,,,2,1,2023,0.46,1.58,0.09,2.05,,,,0,6,Top,,,,,669257,,,-3.11506481890575,-136.44774128167447,-7.218658301683495,6.453988852187627,29.200952280903245,-11.023177991252732,3.49,1.7,,,,94.2,2299.0,6.5,716528,681911,669257,518692,642708,571970,500743,621035,571771,605141,54.0,,,,,,,,46,4,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Standard,158.0,0.0,-0.067
FF,2023-09-18,94.1,0.88,5.77,"Meadows, Parker",678009,681911,,ball,,,,,12.0,Parker Meadows strikes out swinging.,R,L,L,LAD,DET,B,,,1,1,2023,0.36,1.67,0.42,3.93,,,,0,6,Top,,,,,669257,,,-1.9981673572347736,-137.1345733317904,-2.8168956491163244,5.006668064895199,29.97166998438126,-10.628689475515852,3.45,1.7,,,,94.6,2313.0,6.5,716528,681911,669257,518692,642708,571970,500743,621035,571771,605141,54.0,,,,,,,,46,3,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Standard,161.0,0.0,0.053
SL,2023-09-18,90.6,-1.93,5.75,"Meadows, Parker",678009,523260,,ball,,,,,14.0,Parker Meadows strikes out swinging.,R,L,R,LAD,DET,B,,,0,2,2023,0.61,-0.05,0.48,0.64,,,,0,9,Top,,,,,669257,,,4.678046320752714,-131.76653502655773,-6.619137182638708,5.918153738740748,30.98023214644417,-31.36860102757413,3.5,1.68,,,,89.3,2921.0,5.7,716528,523260,669257,518692,642708,571970,500743,621035,571771,605141,54.76,,,,,,,,69,3,Slider,8,3,3,8,3,8,3,8,Infield shade,Standard,23.0,0.0,0.022
SI,2023-09-18,98.4,-1.74,5.41,"Meadows, Parker",678009,523260,,swinging_strike,,,,,11.0,Parker Meadows strikes out swinging.,R,L,R,LAD,DET,S,,,0,1,2023,-1.34,0.96,-0.42,3.65,,,,0,9,Top,,,,,669257,,,6.666355889534554,-143.17582894938008,-1.5378900599262657,-19.95629610517924,33.31989798250944,-18.830160157488308,3.42,1.63,,,,98.1,2340.0,6.2,716528,523260,669257,518692,642708,571970,500743,621035,571771,605141,54.34,,,,,,,,69,2,Sinker,8,3,3,8,3,8,3,8,Infield shade,Standard,228.0,0.0,-0.049
FF,2023-09-18,93.7,0.89,5.7,"Meadows, Parker",678009,681911,,swinging_strike,,,,,4.0,Parker Meadows strikes out swinging.,R,L,L,LAD,DET,S,,,1,0,2023,0.35,1.67,-0.53,2.82,,,,0,6,Top,,,,,669257,,,-4.458168875181293,-136.3666224459786,-5.418778038688635,5.38552970065094,29.039771809548565,-10.31161960137744,3.42,1.63,,,,93.9,2332.0,6.3,716528,681911,669257,518692,642708,571970,500743,621035,571771,605141,54.16,,,,,,,,46,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Standard,157.0,0.0,-0.046
SI,2023-09-18,97.8,-1.84,5.37,"Meadows, Parker",678009,523260,,called_strike,,,,,5.0,Parker Meadows strikes out swinging.,R,L,R,LAD,DET,S,,,0,0,2023,-1.27,1.05,-0.27,2.92,,,,0,9,Top,,,,,669257,,,7.126567122979648,-142.2170376678653,-3.509818196160542,-18.88522665174088,32.71246971267688,-17.370049991939485,3.54,1.7,,,,97.4,2329.0,6.1,716528,523260,669257,518692,642708,571970,500743,621035,571771,605141,54.37,,,,,,,,69,1,Sinker,8,3,3,8,3,8,3,8,Infield shade,Standard,230.0,0.0,-0.038
FF,2023-09-18,92.8,0.92,5.7,"Meadows, Parker",678009,681911,,ball,,,,,13.0,Parker Meadows strikes out swinging.,R,L,L,LAD,DET,B,,,0,0,2023,0.43,1.57,-1.14,1.97,,,,0,6,Top,,,,,669257,,,-6.213310980392384,-134.98766009808045,-7.213910244035243,6.563090875034806,27.78882778612172,-11.553145961276076,3.52,1.73,,,,93.0,2312.0,6.3,716528,681911,669257,518692,642708,571970,500743,621035,571771,605141,54.19,,,,,,,,46,1,4-Seam Fastball,5,3,3,5,3,5,3,5,Infield shade,Standard,157.0,0.0,0.036
FF,2023-09-17,90.2,1.44,6.0,"Meadows, Parker",678009,670046,strikeout,swinging_strike,,,,,1.0,Parker Meadows strikes out swinging.,R,L,L,LAA,DET,S,2.0,,3,2,2023,0.58,1.54,-0.6,3.07,,595879.0,,2,6,Top,,,,,681351,,,-6.233777870626818,-131.19624751941734,-4.516534959467826,8.050309784029174,29.874514908897297,-13.696723383855524,3.45,1.64,,,,89.1,2206.0,5.8,716544,670046,681351,694384,664058,500871,687263,545341,621433,665120,54.67,,,0.0,1.0,0.0,0.0,,48,6,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,153.0,0.01,-0.299
FF,2023-09-17,90.8,1.54,6.03,"Meadows, Parker",678009,670046,,ball,,,,,12.0,Parker Meadows strikes out swinging.,R,L,L,LAA,DET,B,,,2,2,2023,0.57,1.48,0.71,4.6,,595879.0,,2,6,Top,,,,,681351,,,-3.238259671560077,-132.164691881623,-0.7770800360903987,7.372011953262887,30.249462699432843,-14.979851863481144,3.41,1.64,,,,89.2,2139.0,5.5,716544,670046,681351,694384,664058,500871,687263,545341,621433,665120,55.04,,,,,,,,48,5,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,150.0,0.0,0.057
CH,2023-09-17,78.6,1.77,6.0,"Meadows, Parker",678009,670046,,foul,,,,,3.0,Parker Meadows strikes out swinging.,R,L,L,LAA,DET,S,,,2,1,2023,0.85,1.16,0.82,3.15,,595879.0,,2,6,Top,,,,,681351,,,-3.579935485758532,-114.43320308980188,-1.4749398786264556,8.153142503660654,21.461407822888265,-21.88930929247882,3.45,1.64,186.0,91.4,63.0,77.6,1531.0,5.6,716544,670046,681351,694384,664058,500871,687263,545341,621433,665120,54.94,,,,,,,,48,4,Changeup,1,5,5,1,5,1,5,1,Standard,Standard,140.0,0.0,-0.077
CH,2023-09-17,78.9,1.62,6.02,"Meadows, Parker",678009,670046,,called_strike,,,,,2.0,Parker Meadows strikes out swinging.,R,L,L,LAA,DET,S,,,2,0,2023,0.66,1.03,-0.08,3.57,,595879.0,,2,6,Top,,,,,681351,,,-4.8513309942854885,-114.82314986257792,-0.4905391041541395,6.7180181565597294,20.03240159421698,-23.161653395704175,3.57,1.71,,,,78.0,1539.0,5.5,716544,670046,681351,694384,664058,500871,687263,545341,621433,665120,55.01,,,,,,,,48,3,Changeup,1,5,5,1,5,1,5,1,Standard,Standard,146.0,0.0,-0.061
FF,2023-09-17,89.5,1.58,5.97,"Meadows, Parker",678009,670046,,ball,,,,,13.0,Parker Meadows strikes out swinging.,R,L,L,LAA,DET,B,,,1,0,2023,0.71,1.69,-0.13,1.43,,595879.0,,2,6,Top,,,,,681351,,,-5.625061087237736,-129.93427820495648,-8.596932865914631,9.251622845665784,29.26247954882467,-11.407492242976192,3.45,1.64,,,,88.0,2132.0,5.7,716544,670046,681351,694384,664058,500871,687263,545341,621433,665120,54.83,,,,,,,,48,2,4-Seam Fastball,1,5,5,1,5,1,5,1,Standard,Standard,152.0,0.0,0.033
CU,2023-09-17,78.1,1.44,6.09,"Meadows, Parker",678009,670046,,ball,,,,,13.0,Parker Meadows strikes out swinging.,R,L,L,LAA,DET,B,,,0,0,2023,-0.11,-0.96,-0.99,2.58,,595879.0,,2,6,Top,,,,,681351,,,-4.951521152963085,-113.62246078729557,1.1138299660874658,-0.0110529031828084,22.27613925363941,-40.89273048805095,3.54,1.64,,,,77.1,2459.0,5.7,716544,670046,681351,694384,664058,500871,687263,545341,621433,665120,54.79,,,,,,,,48,1,Curveball,1,5,5,1,5,1,5,1,Standard,Standard,333.0,0.0,0.023
