pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,2023-08-19,86.0,-2.47,5.38,"Dunning, Dane",467793,641540,,swinging_strike,,,,,13.0,Carlos Santana walks.,R,L,R,TEX,MIL,S,,,1,1,2023,-1.45,0.37,-0.9,1.41,,,,2,3,Top,,,,,641680,,,6.716673558636455,-125.1468044910198,-3.990051656228537,-16.607733204628182,24.44461055233217,-27.645575496786662,3.35,1.59,,,,86.7,1658.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.83,,,,,,,,18,3,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,250.0,0.0,-0.027
CH,2023-08-19,85.0,-2.47,5.36,"Dunning, Dane",467793,641540,,called_strike,,,,,8.0,Carlos Santana walks.,R,L,R,TEX,MIL,S,,,1,0,2023,-1.49,0.32,0.04,2.19,,,,2,3,Top,,,,,641680,,,8.912624300375583,-123.48794667833884,-1.728065346523628,-17.04250047552399,23.9767009256055,-28.78108958990354,3.55,1.74,,,,85.4,1668.0,6.6,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.93,,,,,,,,18,2,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,256.0,0.0,-0.022
FC,2023-08-19,89.3,-2.52,5.48,"Dunning, Dane",467793,641540,,ball,,,,,11.0,Carlos Santana walks.,R,L,R,TEX,MIL,B,,,0,0,2023,0.06,0.94,-0.86,3.27,,,,2,3,Top,,,,,641680,,,4.024655303024875,-130.0976046606137,-1.4809067654249857,-0.1338983958852567,24.903966656531928,-21.38295078072113,3.51,1.74,,,,90.5,2087.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.74,,,,,,,,18,1,Cutter,0,1,1,0,1,0,1,0,Infield shade,Standard,206.0,0.0,0.016
SI,2023-08-19,91.8,-2.46,5.28,"Dunning, Dane",661388,641540,field_out,hit_into_play,,,,,8.0,"William Contreras grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,MIL,X,5.0,ground_ball,1,0,2023,-1.41,0.72,-0.21,1.66,,,,1,3,Top,109.73,176.16,,,641680,,,8.822344572161155,-133.31537400136176,-4.873233361382237,-18.732802228141757,29.167557954966487,-22.692384027691013,3.47,1.64,4.0,101.7,-25.0,92.5,2090.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.65,0.129,0.121,0.0,1.0,0.0,0.0,2.0,17,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,229.0,0.016,-0.194
FC,2023-08-19,90.1,-2.39,5.41,"Dunning, Dane",661388,641540,,ball,,,,,14.0,"William Contreras grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,MIL,B,,,0,0,2023,0.01,1.04,1.38,1.47,,,,1,3,Top,,,,,641680,,,9.468195071768248,-130.87545765446302,-6.140445899725847,-1.7450301405967532,25.235374046164903,-19.090122911973737,3.54,1.73,,,,91.4,2188.0,7.0,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.49,,,,,,,,17,1,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,205.0,0.0,0.025
SI,2023-08-19,91.6,-2.29,5.48,"Dunning, Dane",592885,641540,field_out,hit_into_play,,,,,2.0,"Christian Yelich grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,TEX,MIL,X,4.0,ground_ball,1,2,2023,-1.35,0.57,0.05,2.84,,,,0,3,Top,147.89,161.62,,,641680,,,8.90548274383164,-133.1305804697666,-2.013514178227095,-17.968790142509164,29.042484606652938,-25.1442431499328,3.34,1.71,6.0,104.1,-27.0,92.2,2070.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.73,0.14,0.131,0.0,1.0,0.0,0.0,2.0,16,4,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,224.0,0.021,-0.173
SL,2023-08-19,81.4,-2.37,5.44,"Dunning, Dane",592885,641540,,ball,,,,,13.0,"Christian Yelich grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,TEX,MIL,B,,,0,2,2023,0.12,-0.05,-0.06,0.69,,,,0,3,Top,,,,,641680,,,4.97696828226029,-118.4436532063008,-3.992438959738359,0.1874707581360413,21.866071659423103,-32.11198787344335,3.34,1.46,,,,82.1,2488.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.84,,,,,,,,16,3,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,41.0,0.0,0.022
SL,2023-08-19,82.1,-2.31,5.49,"Dunning, Dane",592885,641540,,swinging_strike,,,,,14.0,"Christian Yelich grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,TEX,MIL,S,,,0,1,2023,0.11,0.01,0.91,1.57,,,,0,3,Top,,,,,641680,,,7.09639588338182,-119.3293439030513,-2.312266699694781,-0.3728328183849494,23.20460744410579,-31.85351557901332,3.34,1.71,,,,82.3,2398.0,6.5,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,54.0,,,,,,,,16,2,Slider,0,1,1,0,1,0,1,0,Strategic,Standard,88.0,0.0,-0.049
FC,2023-08-19,89.5,-2.47,5.5,"Dunning, Dane",592885,641540,,called_strike,,,,,6.0,"Christian Yelich grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,TEX,MIL,S,,,0,0,2023,-0.08,1.0,0.42,2.23,,,,0,3,Top,,,,,641680,,,7.334602211633898,-130.26739237335138,-4.232737871550815,-2.37290595914882,25.264757295297336,-20.062590549015862,3.45,1.59,,,,90.4,2177.0,6.6,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.87,,,,,,,,16,1,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,213.0,0.0,-0.038
SI,2023-08-19,91.4,-2.49,5.38,"Dunning, Dane",621438,641540,field_out,hit_into_play,,,,,5.0,"Tyrone Taylor grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,MIL,X,5.0,ground_ball,2,2,2023,-1.3,0.58,-0.17,2.11,,,,2,2,Top,106.24,158.64,,,641680,,,8.742446497617543,-132.9094881276945,-3.6745701140856895,-17.28244112120134,27.09436486493193,-24.73877586356108,3.23,1.54,3.0,62.7,-31.0,92.4,1985.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.67,0.06,0.058,0.0,1.0,0.0,0.0,2.0,12,5,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,226.0,0.01,-0.09
SL,2023-08-19,81.8,-2.36,5.36,"Dunning, Dane",621438,641540,,ball,,,,,14.0,"Tyrone Taylor grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,MIL,B,,,1,2,2023,0.2,-0.12,1.09,0.6,,,,2,2,Top,,,,,641680,,,7.459483175041573,-118.88628293105953,-3.947239306762315,0.4473779687566402,22.76509418499401,-32.73910263989174,3.23,1.38,,,,82.6,2420.0,6.9,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.63,,,,,,,,12,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard,47.0,0.0,0.016
SL,2023-08-19,81.7,-2.47,5.44,"Dunning, Dane",621438,641540,,swinging_strike,,,,,9.0,"Tyrone Taylor grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,MIL,S,,,1,1,2023,0.09,0.07,0.47,1.85,,,,2,2,Top,,,,,641680,,,6.489881265391388,-118.93334318215533,-1.6876308814417444,-0.3036811394740174,21.835437149359144,-31.386607458480427,3.23,1.54,,,,82.4,2411.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.84,,,,,,,,12,3,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,49.0,0.0,-0.027
SL,2023-08-19,82.6,-2.41,5.45,"Dunning, Dane",621438,641540,,ball,,,,,14.0,"Tyrone Taylor grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,MIL,B,,,0,1,2023,0.15,-0.02,0.78,1.12,,,,2,2,Top,,,,,641680,,,7.047351220614594,-120.10519903503663,-3.3262388401905194,0.0776694999070052,23.972159901414347,-31.877718578166323,3.23,1.58,,,,83.3,2390.0,6.9,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.63,,,,,,,,12,2,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,72.0,0.0,0.012
SI,2023-08-19,91.2,-2.43,5.37,"Dunning, Dane",621438,641540,,called_strike,,,,,9.0,"Tyrone Taylor grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",R,R,R,TEX,MIL,S,,,0,0,2023,-1.66,0.34,0.74,1.82,,,,2,2,Top,,,,,641680,,,11.628359986656276,-132.23948306761537,-3.7746312421717887,-21.890558582855064,27.49592393461012,-27.558881974724017,3.23,1.43,,,,91.9,2053.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.66,,,,,,,,12,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,226.0,0.0,-0.017
SI,2023-08-19,92.5,-2.3,5.51,"Dunning, Dane",668930,641540,strikeout,called_strike,,,,,5.0,Brice Turang called out on strikes.,R,L,R,TEX,MIL,S,2.0,,2,2,2023,-1.61,0.59,0.21,2.38,,,,1,2,Top,,,,,641680,,,9.999125890834986,-134.4107125083749,-3.4947405070922155,-21.67593790231485,28.5779910497866,-24.406840871797986,3.58,1.63,,,,93.4,2112.0,6.9,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.63,,,0.0,1.0,0.0,0.0,,11,5,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,219.0,0.015,-0.148
SI,2023-08-19,90.8,-2.55,5.35,"Dunning, Dane",668930,641540,,foul,,,,,1.0,Brice Turang called out on strikes.,R,L,R,TEX,MIL,S,,,2,1,2023,-0.96,0.97,-0.55,3.16,,,,1,2,Top,,,,,641680,,,7.139896678624198,-132.09922569876008,-1.6833703347843252,-12.727249497732704,26.90455545473783,-20.575691072173743,3.5,1.64,328.0,90.7,19.0,91.9,1917.0,6.9,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.61,,,,,,,,11,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,225.0,0.0,-0.048
FC,2023-08-19,88.0,-2.67,5.33,"Dunning, Dane",668930,641540,,ball,,,,,13.0,Brice Turang called out on strikes.,R,L,R,TEX,MIL,B,,,1,1,2023,-0.03,0.78,-2.02,2.21,,,,1,2,Top,,,,,641680,,,1.6471916352760647,-128.38020550015483,-3.222670348757801,-0.6493645321526547,22.389313804354646,-23.0632578195914,3.63,1.74,,,,89.4,2070.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.81,,,,,,,,11,3,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,203.0,0.0,0.034
CH,2023-08-19,85.7,-2.58,5.37,"Dunning, Dane",668930,641540,,ball,,,,,13.0,Brice Turang called out on strikes.,R,L,R,TEX,MIL,B,,,0,1,2023,-1.33,0.14,-1.86,2.31,,,,1,2,Top,,,,,641680,,,4.389888740811998,-124.88538289303229,-1.295326793023344,-14.802295564518298,23.820206049051663,-30.63628627584798,3.5,1.66,,,,86.0,1725.0,6.3,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,54.19,,,,,,,,11,2,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,255.0,0.0,0.019
SI,2023-08-19,91.5,-2.53,5.33,"Dunning, Dane",668930,641540,,called_strike,,,,,4.0,Brice Turang called out on strikes.,R,L,R,TEX,MIL,S,,,0,0,2023,-1.29,0.84,-0.65,2.83,,,,1,2,Top,,,,,641680,,,7.576241286526573,-133.09234531697092,-2.306254419016067,-16.929813374459847,26.4978574870415,-21.810764377395092,3.6,1.68,,,,92.5,1994.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.75,,,,,,,,11,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,227.0,0.0,-0.026
FC,2023-08-19,89.3,-2.48,5.35,"Dunning, Dane",655316,641540,strikeout,swinging_strike,,,,,2.0,Andruw Monasterio strikes out swinging.,R,R,R,TEX,MIL,S,2.0,,3,2,2023,-0.03,0.82,-0.03,2.8,,,,0,2,Top,,,,,641680,,,6.139005217773381,-130.10337644999387,-2.0978178033112296,-1.4205666813122002,23.65445603106212,-22.562713820430982,3.23,1.5,,,,90.7,2166.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.72,,,0.0,1.0,0.0,0.0,,10,6,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,200.0,0.02,-0.317
SI,2023-08-19,91.4,-2.51,5.39,"Dunning, Dane",655316,641540,,foul,,,,,4.0,Andruw Monasterio strikes out swinging.,R,R,R,TEX,MIL,S,,,3,1,2023,-1.26,0.4,-0.46,2.39,,,,0,2,Top,,,,,641680,,,7.958782392411185,-132.9928883570327,-2.591120260663343,-16.64548387180297,27.50402449849134,-27.01142381061831,3.23,1.5,3.0,97.4,-37.0,92.3,2056.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.74,,,,,,,,10,5,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,227.0,0.0,-0.079
SI,2023-08-19,91.7,-2.58,5.28,"Dunning, Dane",655316,641540,,called_strike,,,,,8.0,Andruw Monasterio strikes out swinging.,R,R,R,TEX,MIL,S,,,3,0,2023,-1.45,0.54,0.19,1.82,,,,0,2,Top,,,,,641680,,,10.20077682557565,-133.17943342795635,-4.10470260357766,-19.399473372548663,27.28772285143292,-24.98324373889565,3.07,1.41,,,,92.6,2082.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.69,,,,,,,,10,4,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,228.0,0.0,-0.078
FC,2023-08-19,90.4,-2.54,5.37,"Dunning, Dane",655316,641540,,ball,,,,,14.0,Andruw Monasterio strikes out swinging.,R,R,R,TEX,MIL,B,,,2,0,2023,-0.08,1.08,1.03,2.24,,,,0,2,Top,,,,,641680,,,9.148806896885178,-131.40704434961637,-4.25878922929444,-2.695182035977063,25.10649370954889,-18.85385386557145,3.23,1.5,,,,91.7,2169.0,6.9,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.62,,,,,,,,10,3,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,218.0,0.0,0.135
SI,2023-08-19,91.3,-2.49,5.37,"Dunning, Dane",655316,641540,,ball,,,,,14.0,Andruw Monasterio strikes out swinging.,R,R,R,TEX,MIL,B,,,1,0,2023,-1.3,0.58,1.01,1.06,,,,0,2,Top,,,,,641680,,,11.666571898673698,-132.4042123590242,-6.243949273103482,-17.73625840171135,27.134305491802568,-24.15830997512109,3.23,1.5,,,,92.0,2095.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.69,,,,,,,,10,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,230.0,0.0,0.064
SI,2023-08-19,90.7,-2.55,5.34,"Dunning, Dane",655316,641540,,ball,,,,,14.0,Andruw Monasterio strikes out swinging.,R,R,R,TEX,MIL,B,,,0,0,2023,-1.44,0.74,0.77,0.38,,,,0,2,Top,,,,,641680,,,11.471670043348096,-131.3853927896991,-8.052647046782452,-19.10336695646436,28.170302744874903,-21.95824504224154,3.23,1.58,,,,91.2,2070.0,6.9,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.61,,,,,,,,10,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,228.0,0.0,0.036
CU,2023-08-19,76.4,-2.34,5.54,"Dunning, Dane",642133,641540,field_out,hit_into_play,,,,,2.0,"Rowdy Tellez grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",R,L,R,TEX,MIL,X,4.0,ground_ball,0,0,2023,0.8,-1.39,0.12,3.22,,686217.0,642715.0,2,1,Top,148.5,160.41,,,641680,,,3.757881348291704,-110.96640432529,4.793275753557529,5.757595398896342,22.302756365702457,-44.77069842050394,3.6,1.68,14.0,89.5,-12.0,76.2,2357.0,6.6,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.95,0.149,0.141,0.0,1.0,0.0,0.0,2.0,6,1,Curveball,0,1,1,0,1,0,1,0,Infield shade,Standard,37.0,0.038,-0.472
CH,2023-08-19,84.6,-2.37,5.47,"Dunning, Dane",642715,641540,single,hit_into_play,,,,,8.0,Willy Adames singles on a ground ball to left fielder Travis Jankowski.   Sal Frelick to 2nd.,R,R,R,TEX,MIL,X,7.0,ground_ball,1,2,2023,-1.5,0.4,-0.23,1.74,,,686217.0,2,1,Top,72.18,119.22,,,641680,,,8.003728625195562,-122.90922830848815,-3.0859585237774043,-16.818353862647548,25.79478627850396,-27.692644070816662,3.47,1.71,76.0,99.7,4.0,84.5,1780.0,6.4,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,54.06,0.534,0.497,0.9,1.0,1.0,0.0,4.0,5,4,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,249.0,-0.018,0.377
CH,2023-08-19,84.8,-2.5,5.35,"Dunning, Dane",642715,641540,,foul_tip,,,,,7.0,Willy Adames singles on a ground ball to left fielder Travis Jankowski.   Sal Frelick to 2nd.,R,R,R,TEX,MIL,S,,,1,1,2023,-1.57,0.28,-0.72,1.63,,,686217.0,2,1,Top,,,,,641680,,,7.329800939619871,-123.3065199359372,-2.921917775919047,-17.461161971957363,25.534619998957485,-28.895016791376342,3.47,1.71,,,,85.0,1856.0,6.6,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.93,,,,,,,,5,3,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,248.0,0.0,-0.05
SI,2023-08-19,91.2,-2.33,5.55,"Dunning, Dane",642715,641540,,called_strike,,,,,5.0,Willy Adames singles on a ground ball to left fielder Travis Jankowski.   Sal Frelick to 2nd.,R,R,R,TEX,MIL,S,,,1,0,2023,-1.27,1.03,-0.25,2.46,,,686217.0,2,1,Top,,,,,641680,,,8.042482014925495,-132.5983361687549,-4.095508700145478,-16.689044329996047,28.590362546428324,-19.358474247884462,3.74,1.88,,,,91.9,1955.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.75,,,,,,,,5,2,Sinker,0,1,1,0,1,0,1,0,Infield shade,Standard,222.0,0.0,-0.042
SI,2023-08-19,90.3,-2.36,5.41,"Dunning, Dane",642715,641540,,ball,,,,,14.0,Willy Adames singles on a ground ball to left fielder Travis Jankowski.   Sal Frelick to 2nd.,R,R,R,TEX,MIL,B,,,0,0,2023,-1.18,0.92,1.28,1.96,,,686217.0,2,1,Top,,,,,641680,,,11.674365035172205,-130.88931472000277,-4.564059434222078,-16.083920248088795,27.765553497240653,-20.800847172825904,3.68,1.86,,,,90.9,1930.0,6.9,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.64,,,,,,,,5,1,Sinker,0,1,1,0,1,0,1,0,Infield shade,Standard,225.0,0.0,0.025
FC,2023-08-19,89.9,-2.42,5.45,"Dunning, Dane",686217,641540,single,hit_into_play,,,,,3.0,"Sal Frelick singles on a ground ball to shortstop Corey Seager, deflected by pitcher Dane Dunning.",R,L,R,TEX,MIL,X,1.0,ground_ball,1,2,2023,0.12,0.68,0.33,2.64,,,,2,1,Top,130.93,182.82,,,641680,,,6.63810208775647,-130.7687712623988,-2.462701227663997,0.0038633847066369,26.57845635594533,-24.080666362026705,2.94,1.39,6.0,76.4,-24.0,90.8,2176.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.71,0.04,0.036,0.9,1.0,1.0,0.0,2.0,4,5,Cutter,0,1,1,0,1,0,1,0,Strategic,Standard,192.0,-0.011,0.164
SI,2023-08-19,91.9,-2.34,5.43,"Dunning, Dane",686217,641540,,foul,,,,,1.0,"Sal Frelick singles on a ground ball to shortstop Corey Seager, deflected by pitcher Dane Dunning.",R,L,R,TEX,MIL,S,,,1,2,2023,-1.21,0.69,-0.54,2.8,,,,2,1,Top,,,,,641680,,,7.256014449574939,-133.6336868855589,-2.3234022545377906,-16.082601531268775,28.42006943089712,-23.611872643295538,2.94,1.39,191.0,92.3,11.0,92.7,2044.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.75,,,,,,,,4,4,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,224.0,0.0,0.0
SL,2023-08-19,81.6,-2.37,5.46,"Dunning, Dane",686217,641540,,foul,,,,,9.0,"Sal Frelick singles on a ground ball to shortstop Corey Seager, deflected by pitcher Dane Dunning.",R,L,R,TEX,MIL,S,,,1,1,2023,0.16,-0.14,0.37,1.54,,,,2,1,Top,,,,,641680,,,5.918537339610374,-118.731142536341,-2.020858250956554,0.4235576457030794,21.133233801120625,-33.347527313930506,2.94,1.39,321.0,93.5,42.0,82.4,2380.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.83,,,,,,,,4,3,Slider,0,1,1,0,1,0,1,0,Strategic,Standard,53.0,0.0,-0.027
SI,2023-08-19,91.9,-2.43,5.49,"Dunning, Dane",686217,641540,,foul,,,,,4.0,"Sal Frelick singles on a ground ball to shortstop Corey Seager, deflected by pitcher Dane Dunning.",R,L,R,TEX,MIL,S,,,1,0,2023,-1.58,0.49,-0.7,1.9,,,,2,1,Top,,,,,641680,,,7.848586838324577,-133.57651277273706,-4.324731124796028,-20.557124767762208,28.465661224759437,-25.555341371430277,2.94,1.39,118.0,66.7,14.0,92.6,2045.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.75,,,,,,,,4,2,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,223.0,0.0,-0.022
CU,2023-08-19,76.0,-2.49,5.51,"Dunning, Dane",686217,641540,,ball,,,,,14.0,"Sal Frelick singles on a ground ball to shortstop Corey Seager, deflected by pitcher Dane Dunning.",R,L,R,TEX,MIL,B,,,0,0,2023,1.13,-1.26,1.4,1.12,,,,2,1,Top,,,,,641680,,,6.157446150622542,-110.43763917893398,0.2600196871637947,7.855410329280523,22.784119207628866,-42.64265413786622,3.03,1.37,,,,75.9,2325.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.81,,,,,,,,4,1,Curveball,0,1,1,0,1,0,1,0,Strategic,Standard,35.0,0.0,0.016
SL,2023-08-19,81.8,-2.41,5.38,"Dunning, Dane",467793,641540,home_run,hit_into_play,,,,,7.0,Carlos Santana homers (18) on a fly ball to right center field.,R,L,R,TEX,MIL,X,,fly_ball,2,2,2023,0.19,-0.09,-0.36,1.69,,,,2,1,Top,174.71,48.01,,,641680,,,4.2878476823547125,-119.09791498337805,-1.578452251004776,0.9339694630654082,23.873218034361965,-32.94036094408405,3.35,1.59,392.0,100.0,30.0,82.2,2358.0,6.6,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.86,0.54,1.027,2.0,1.0,0.0,3.0,6.0,3,6,Slider,0,0,0,0,1,0,1,0,Infield shade,Standard,32.0,-0.104,1.016
SL,2023-08-19,81.6,-2.3,5.43,"Dunning, Dane",467793,641540,,ball,,,,,14.0,Carlos Santana homers (18) on a fly ball to right center field.,R,L,R,TEX,MIL,B,,,1,2,2023,-0.08,-0.15,0.81,0.98,,,,2,1,Top,,,,,641680,,,7.197364153678132,-118.64504518803216,-3.106085283828033,-2.247468479414261,24.490398519128497,-33.13403295016609,3.45,1.64,,,,81.8,2309.0,6.6,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.86,,,,,,,,3,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,31.0,0.0,0.016
SI,2023-08-19,92.4,-2.41,5.45,"Dunning, Dane",467793,641540,,foul,,,,,4.0,Carlos Santana homers (18) on a fly ball to right center field.,R,L,R,TEX,MIL,S,,,1,2,2023,-1.35,0.66,-0.39,2.39,,,,2,1,Top,,,,,641680,,,8.145997609637929,-134.36413039116235,-3.431307391519023,-18.15897998655765,28.283108234871204,-23.66988384042006,3.35,1.59,2.0,89.5,-53.0,93.0,2000.0,6.6,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.86,,,,,,,,3,4,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,223.0,0.0,0.0
CH,2023-08-19,86.2,-2.59,5.35,"Dunning, Dane",467793,641540,,ball,,,,,13.0,Carlos Santana homers (18) on a fly ball to right center field.,R,L,R,TEX,MIL,B,,,0,2,2023,-1.58,0.28,-1.56,0.96,,,,2,1,Top,,,,,641680,,,5.716061367389669,-125.46649269312702,-4.814041723022186,-17.89669298418953,24.5142037343322,-28.502076536139903,3.5,1.73,,,,87.0,1671.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.82,,,,,,,,3,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,249.0,0.0,0.009
SL,2023-08-19,81.9,-2.33,5.56,"Dunning, Dane",467793,641540,,swinging_strike,,,,,8.0,Carlos Santana homers (18) on a fly ball to right center field.,R,L,R,TEX,MIL,S,,,0,1,2023,0.13,0.0,-0.1,1.54,,,,2,1,Top,,,,,641680,,,4.832615651223799,-119.13732380539572,-2.514029919395321,0.275490466383399,24.033417248200657,-31.867319909096764,3.35,1.59,,,,82.3,2336.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.79,,,,,,,,3,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,52.0,0.0,-0.023
FC,2023-08-19,90.1,-2.56,5.31,"Dunning, Dane",467793,641540,,foul,,,,,9.0,Carlos Santana homers (18) on a fly ball to right center field.,R,L,R,TEX,MIL,S,,,0,0,2023,-0.25,0.89,0.37,1.8,,,,2,1,Top,,,,,641680,,,7.868054052731919,-131.0017370441679,-4.728566875723251,-4.4084950281207975,26.126280991985816,-21.060769109599487,3.35,1.59,5.0,91.8,-22.0,91.1,2021.0,6.8,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.71,,,,,,,,3,1,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,212.0,0.0,-0.017
SI,2023-08-19,93.0,-2.39,5.37,"Dunning, Dane",661388,641540,strikeout,called_strike,,,,,8.0,William Contreras called out on strikes.,R,R,R,TEX,MIL,S,2.0,,3,2,2023,-1.42,0.89,0.07,1.71,,,,1,1,Top,,,,,641680,,,9.4855420631837,-134.96411021767722,-5.548843251848729,-19.389422052306514,30.301919104076337,-20.20432586399368,3.47,1.82,,,,93.4,2000.0,6.7,716938,641540,641680,663993,543760,677649,608369,608671,665750,666969,53.78,,,0.0,1.0,0.0,0.0,,2,7,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228.0,0.015,-0.207
